runNumber,eventNumber,mcChannelNumber,eventWeight,nMSeg_ratio_BIBM_raw,track_scalar_sum_pt_barrel_raw,MS1Vtx_clusE_raw,MS1Vtx_avg_clusE_raw,MS1Vtx_rms_clusE_raw,MS1Vtx_maxclusE_raw,MS1Vtx_l1ecal_raw,MS1Vtx_l1hcal_raw,MS1Vtx_l2ecal_raw,MS1Vtx_l2hcal_raw,MS1Vtx_l3ecal_raw,MS1Vtx_l3hcal_raw,MS1Vtx_l4ecal_raw,MS1Vtx_l4hcal_raw,MS1Vtx_mindR_jetcut_raw,MS1Vtx_sumTrackPt0p2Cone_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s,scoreNN1b,scoreNN2b
410000,79792,537838,0.0,0.23809524,14.729506,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4367838,0.0,291023.62,296893.47,5,21,23,5,10,17,8,27,28,5,11,19,2682,0.5731515213022558,0.9020458735084392
410000,32468,537838,6.2760075e-10,0.083333336,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6195505,0.0,72891.44,73926.33,2,24,18,11,1,2,2,24,18,13,2,3,3077,0.5617241792315049,0.9196725312658888
410000,145448,537838,1.9028809e-10,0.25,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000093,0.0,193219.39,198562.16,2,8,20,4,4,4,3,8,20,4,4,4,2557,0.5808776612629838,0.9951317843612645
410000,60781,537838,2.5435276e-10,0.42105263,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.834795,0.0,63527.016,37423.48,8,19,16,7,2,3,8,20,17,8,4,6,2035,0.5721921812706237,0.9078085547945367
410000,54822,537838,6.0964202e-12,0.5833333,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5991054,0.0,131781.89,138380.9,14,24,16,10,0,4,15,26,19,10,3,5,2660,0.5044120639472778,0.8837954265240694
410000,67836,537838,1.5599777e-10,0.875,7.4882298,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6468801,0.0,158158.2,130636.79,7,8,24,10,4,17,9,10,25,13,7,18,1726,0.5342580051691758,0.8515119580713973
410000,110976,537838,1.4637778e-10,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7789276,0.0,170036.19,165839.05,0,11,17,7,1,2,1,13,19,8,2,2,1438,0.5735864626689927,0.30975842807677556
410000,49567,537838,2.3436392e-10,0.36,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.727812,0.0,165622.05,123058.57,9,25,17,8,0,2,9,26,20,8,0,2,1858,0.5655073112589357,0.8980658917545851
410000,22848,537838,1.5695871e-10,0.53333336,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0065846,0.0,71902.555,78426.516,8,15,19,5,2,4,13,17,22,5,2,4,2919,0.6399863603305764,0.9416951949077998
410000,72261,537838,4.1656406e-10,0.0625,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.126887,0.0,40818.008,47017.734,1,16,18,3,1,6,1,16,18,4,2,7,1750,0.5929615347802772,0.8267539999312327
410000,60018,537838,1.7190366e-10,0.14285715,6.1565976,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1690848,0.0,41837.0,69006.09,2,14,24,9,0,1,2,18,28,9,0,1,1889,0.543399328353172,0.8477827144923306
410000,60103,537838,2.033842e-10,0.625,48.994358,14.312635,2.3854392,2.5774343,3.5533957,-0.04589917,0.0,2.9506774,0.42663652,3.335022,1.2234488,0.18350352,-0.010081055,2.6361895,0.0,158871.2,161531.03,10,16,17,6,4,1,12,18,20,8,5,3,2177,0.3192172203439352,0.9221112724694964
410000,55219,537838,1.3934863e-10,0.033333335,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6052766,0.0,255492.44,256923.6,1,30,41,6,1,2,1,33,44,10,2,3,1317,0.5625311408090352,0.8504288826685644
410000,107397,537838,8.000741e-14,0.21428572,5.588294,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9626715,0.0,48582.598,50642.0,3,14,16,10,6,4,3,14,16,10,6,5,1579,0.5289398454609269,0.42295450251219535
410000,67591,537838,9.445382e-11,0.22727273,58.305447,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9807519,0.0,233072.69,222780.97,5,22,25,6,3,2,6,23,26,6,3,2,4143,0.6166609889861168,0.9067044312652662
410000,75508,537838,1.5339385e-10,0.22222222,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9082724,0.0,100385.7,95021.836,4,18,19,3,1,0,4,18,19,3,1,0,2282,0.5157066448665538,0.7826080327976562
410000,57496,537838,0.0,0.035714287,7.003738,6.7946534,2.2648842,2.470072,3.363613,0.063752905,0.0,0.3622311,1.3729306,1.5801353,0.034666497,-0.0047399444,0.0,1.8628086,0.0,45342.836,52413.04,1,28,20,14,4,7,2,29,21,15,6,8,2132,0.40422716529695246,0.7781700890763539
410000,57602,537838,0.0,0.04761905,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.688875,0.0,72673.086,79701.984,1,21,20,5,0,2,1,23,22,5,0,2,2266,0.5046625703955105,0.8554986043772931
410000,71542,537838,0.0,0.5,0.0,16.913963,2.1142454,3.4642272,8.800006,0.8181799,0.0,3.1094468,3.1204026,1.799492,0.79262686,0.1057798,0.002659177,0.86940145,0.0,222387.19,221877.73,10,20,21,6,1,1,12,23,23,7,1,1,3712,0.37778964145692906,0.9537842919373474
410000,71612,537838,0.0,0.15384616,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1525984,0.0,55801.562,33409.13,4,26,20,5,1,5,4,26,20,5,2,5,1770,0.6487042762470097,0.8134662168962341
410000,55517,537838,2.41304e-10,0.95,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7244316,0.0,56037.133,61237.73,19,20,27,8,2,2,23,25,31,8,4,4,2977,0.5294362494920568,0.3452557007325989
410000,5176,537838,1.5842723e-10,0.0952381,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3077654,0.0,187736.95,183045.36,2,21,23,7,3,3,3,22,25,7,4,4,2740,0.480808738408389,0.9751418569694627
410000,107092,537838,4.0544607e-10,0.5925926,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77902,0.0,79420.65,80968.305,16,27,26,9,0,0,17,31,29,10,1,2,2417,0.5720066210969199,0.7785240805906282
410000,143079,537838,1.861885e-10,0.2777778,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.656597,0.0,69695.51,57573.88,5,18,17,2,1,6,5,20,19,2,1,6,2614,0.560702048382163,0.9335161694835301
410000,76062,537838,3.538878e-10,0.5263158,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0847406,0.0,214962.14,190329.97,10,19,23,11,3,7,10,19,23,11,3,7,4132,0.47604093605539277,0.9563710070413027
410000,76058,537838,5.1953586e-10,0.625,23.392183,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.530549,0.0,45464.78,64030.07,10,16,18,13,2,3,19,23,22,13,2,3,1955,0.5984787543916805,0.9244524615206502
410000,21472,537838,2.5453048e-10,0.59090906,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0596279,0.0,141615.4,159172.38,13,22,26,6,1,3,14,23,26,6,1,3,4267,0.47712698806773757,0.8497866174870958
410000,56490,537838,0.0,0.75,59.94708,22.112469,2.0102243,2.598927,5.6877394,0.61872554,0.0,1.8785887,4.025977,2.723286,3.7767005,-0.052883115,-0.0006203289,1.0390968,0.0,214056.22,225722.03,12,16,20,9,5,2,15,17,22,11,7,3,2210,0.4523405503473775,0.6884595002124981
410000,77430,537838,2.4620128e-10,0.64705884,0.0,11.26598,1.6094255,1.7664092,2.5763254,0.2972708,0.0,1.3955339,0.8359084,2.1514554,1.2985657,-0.024812303,-0.0060430127,2.7780676,0.0,94151.9,98236.05,11,17,21,4,2,3,11,18,22,5,3,3,1483,0.315213912388825,0.7048311879288557
410000,77470,537838,1.8426834e-10,1.25,0.0,4.1674204,1.3891401,2.042456,3.4699943,0.087994695,0.0,0.1289965,-0.032406572,1.7880228,0.0,0.06899704,0.0,1.3870493,0.0,193100.36,190450.66,5,4,36,6,2,0,5,4,38,6,2,0,3334,0.4332605098725981,0.8960155860666374
410000,62809,537838,5.700027e-12,0.16666667,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0793872,0.0,92634.35,88284.05,3,18,19,10,3,3,3,21,22,13,4,3,1828,0.5266987158432777,0.5645215388900152
410000,79029,537838,5.529467e-10,0.13333334,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.023349,0.0,132948.27,134710.2,2,15,18,10,0,2,2,15,18,10,0,2,2462,0.5846544997509185,0.9174769266094817
410000,62556,537838,4.0639408e-14,0.22727273,49.421124,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6427224,0.0,276072.72,278218.1,5,22,25,11,1,8,5,24,27,11,2,10,2161,0.6384520467163801,0.884476410719057
410000,64288,537838,8.4379654e-14,0.14285715,7.652081,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4713423,0.0,91304.06,96467.85,4,28,27,15,1,0,4,31,30,15,1,0,2544,0.5642556609680354,0.9061059509931728
410000,78528,537838,0.0,0.078947365,8.412132,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3483422,0.0,51882.22,56209.082,3,38,18,3,1,3,5,38,18,3,1,3,2446,0.56006134835042,0.9043846653589199
410000,4623,537838,1.6445471e-10,0.2,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1211706,0.0,96740.02,99718.3,5,25,25,3,3,3,5,25,25,3,3,3,3140,0.47057788566278624,0.9614683761189565
410000,78108,537838,0.0,0.44,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.443461,0.0,75810.64,76093.18,11,25,20,4,1,2,13,28,23,4,1,2,2391,0.5492863072890339,0.8997307379361746
410000,33117,537838,1.7812297e-10,0.33333334,7.631481,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9251225,0.0,67971.98,71931.24,5,15,33,9,1,2,5,15,33,9,1,2,1537,0.5895293367966585,0.420154091303648
410000,33204,537838,1.4395377e-10,0.16666667,31.329836,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5954648,0.0,105332.85,142725.08,3,18,25,3,1,3,3,19,26,3,1,3,2315,0.5513967368940684,0.7605234887688388
410000,33530,537838,1.5541088e-10,0.05,0.0,14.282063,1.5868958,2.1283736,5.375429,0.79898626,0.0,4.082991,0.7918387,3.6169772,-0.01650304,-0.088000745,0.0,3.12858,0.0,69521.25,73760.055,1,20,18,8,3,3,1,22,20,8,3,4,2704,0.37973723860898445,0.9482398752587237
410000,33543,537838,8.138523e-11,0.5,104.35892,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9183204,0.0,247858.6,225747.83,12,24,29,8,0,2,17,28,33,10,0,2,3669,0.6771249201567988,0.9862635734659047
410000,58028,537838,1.4830091e-10,0.30769232,32.645065,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3132584,0.0,135144.72,140960.64,8,26,31,6,2,6,10,30,33,6,2,6,2795,0.5969481915218897,0.9418437270788149
410000,110328,537838,1.7784585e-10,0.29411766,51.744526,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9997711,0.0,71332.35,65806.63,10,34,21,11,3,6,10,34,21,11,4,7,2570,0.6083229079653385,0.8455559881677059
410000,31903,537838,1.6754004e-10,0.23809524,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89125,0.0,75402.84,70235.81,5,21,20,3,0,1,7,23,21,3,0,1,1878,0.574308603099188,0.9585052641491483
410000,105980,537838,2.3462374e-10,0.36842105,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5279347,0.0,106381.195,102163.484,7,19,21,7,2,3,11,22,23,7,3,5,1710,0.49374494128869706,0.9057913237051267
410000,145740,537838,1.171485e-10,0.0,80.34503,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82135147,0.0,68224.14,45699.27,0,19,26,7,0,1,4,20,27,7,1,2,1769,0.5845048747061965,0.880040525960654
410000,111666,537838,1.8535543e-10,0.46153846,0.0,17.943754,5.9812512,7.8016644,12.924838,0.13246064,0.0,0.6195173,7.1474247,1.0931855,4.120015,-0.12187202,0.007441988,1.717145,0.0,110714.88,98102.18,12,26,20,5,1,4,13,29,23,5,1,5,2846,0.14662062580073,0.861554315577721
410000,109888,537838,2.151708e-10,0.1875,22.455893,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8484411,0.0,246648.48,251238.95,3,16,19,7,1,2,4,18,23,7,1,2,1898,0.4935178569382598,0.9447330475657114
410000,68472,537838,5.658547e-12,0.7894737,0.0,11.45326,2.8633153,3.0130212,4.410312,2.7089977,0.0,0.6340043,0.05729202,3.8150237,0.0,0.12699889,0.0,2.1787524,0.0,52868.02,54746.11,15,19,19,8,1,3,15,19,20,8,1,3,2550,0.400462871522003,0.8421315699626206
410000,51799,537838,1.2398226e-10,0.125,42.651306,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98268354,0.0,105421.3,116215.44,1,8,22,4,1,2,1,8,22,4,1,2,3092,0.5329142418335637,0.9292319453121709
410000,84221,537838,6.76088e-12,0.5833333,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9027483,0.0,84906.766,91582.69,7,12,20,2,3,2,12,16,24,2,3,2,2766,0.5206987448068997,0.9557748475841412
410000,24574,537838,1.9827535e-10,0.055555556,37.40902,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97449386,0.0,205736.08,205561.92,1,18,29,2,0,2,1,18,29,2,0,2,2543,0.5240182805884684,0.9711806347151738
410000,149031,537838,1.3361834e-10,0.25,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6884571,0.0,78436.08,71412.47,7,28,25,5,0,0,7,28,25,5,1,1,2514,0.5022226119268132,0.8247385056054495
410000,65640,537838,0.0,1.4545455,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9436836,0.0,66554.66,100340.055,16,11,22,5,2,1,18,12,24,5,2,1,3881,0.6095776690911767,0.9409675413673779
410000,145401,537838,2.514751e-10,0.59090906,0.0,0.6492631,0.6492631,0.6492631,0.6492631,0.076,0.0,0.43600157,0.0,-0.126,0.0,0.0,0.0,2.6670885,0.0,60957.746,55474.734,13,22,25,7,3,5,14,24,28,8,4,6,1621,0.661895838102899,0.8806086553648639
410000,83180,537838,1.7246257e-10,0.4516129,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4976953,0.0,109185.766,113002.16,14,31,22,2,3,0,15,33,23,2,4,1,1967,0.4939651276534045,0.9589632969126216
410000,102098,537838,6.4632827e-10,0.32258064,8.175583,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6501669,0.0,66950.64,72706.1,10,31,19,11,1,2,13,33,21,11,2,3,2734,0.5145674301406507,0.8248696593069312
410000,62999,537838,1.6471186e-10,0.35714287,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4737608,0.0,130659.05,144812.75,10,28,22,8,0,2,11,30,23,8,0,2,2412,0.5503861787300135,0.8261883929036924
410000,75221,537838,1.8381578e-10,0.10526316,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310584,0.0,100859.68,97311.61,2,19,17,2,0,2,2,22,20,2,0,2,2582,0.5418632706472322,0.9246487528525856
410000,85992,537838,2.4773675e-10,0.31578946,7.519717,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3828628,0.0,97525.15,95327.42,6,19,16,3,2,1,11,23,19,3,3,2,3608,0.4981071779878854,0.9358311529718745
410000,85938,537838,2.0569355e-10,0.6666667,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4302464,0.0,108291.734,96849.02,10,15,17,8,4,24,14,17,18,8,4,25,2673,0.49993802057033954,0.9618260047947014
410000,73378,537838,1.8289423e-10,0.22222222,14.134904,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2039387,0.0,64931.793,48701.41,6,27,27,13,0,3,7,30,31,13,0,3,2131,0.5584235390950818,0.8861078598400197
410000,64784,537838,0.0,0.85714287,109.0027,14.333412,1.5926013,1.8431897,3.1402366,0.7801979,0.0,3.577339,0.8008585,2.7234652,0.77924204,0.014230812,-0.0057654385,2.579478,0.0,335707.5,349084.16,6,7,22,5,4,4,6,8,23,5,4,4,4430,0.6329536727842816,0.8883824031879705
410000,143778,537838,1.3479572e-10,0.1764706,0.0,11.988618,1.998103,2.582998,4.304872,1.1527374,0.0,1.8601776,0.011494231,3.3580592,0.0,0.2039043,0.0,1.3154324,0.0,192676.02,195859.95,3,17,18,5,2,2,3,20,21,5,3,3,1385,0.35956781551817474,0.6837882673487863
410000,21724,537838,2.351669e-10,0.21428572,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1440525,0.0,45004.082,59177.266,3,14,18,15,3,7,5,18,21,17,4,8,1814,0.5902945852751837,0.7917930102412911
410000,55714,537838,1.7235806e-10,0.2,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4984303,0.0,42189.367,71195.625,2,10,19,5,2,4,2,14,24,5,2,4,1729,0.6123856591133208,0.8187964737954534
410000,81012,537838,1.8664734e-10,0.34615386,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.204785,0.0,85910.49,73707.54,9,26,24,3,0,0,9,26,24,3,0,0,2233,0.5936185282907644,0.8131718442625527
410000,50029,537838,1.6668882e-10,0.0,185.09457,6.4280615,3.2140307,3.2790663,3.8638632,0.1602081,0.0,0.21376581,2.8224716,0.65479654,-0.045785494,0.31170666,-1.1122646,1.4722763,0.0,149008.83,131619.83,0,17,27,16,1,3,1,19,29,16,1,3,1749,0.7994951763478088,0.7869908767952258
410000,39090,537838,1.6588712e-10,0.5416667,18.53716,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0953919,0.0,64667.43,59423.258,13,24,17,5,2,3,13,25,18,5,3,4,2281,0.5083259947012606,0.8195025493100828
410000,131835,537838,1.4228342e-10,0.19354838,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4996982,0.0,144814.66,123219.805,6,31,20,5,5,3,6,33,23,7,5,3,2056,0.6125985793709987,0.9666204277664026
410000,81007,537838,1.665175e-10,0.1,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6487669,0.0,55594.047,56188.297,1,10,22,6,1,4,5,15,25,6,1,4,1655,0.5011325870484464,0.9485941478158495
410000,33827,537838,1.83475e-10,0.10526316,6.139063,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9442198,0.0,68569.914,106217.31,2,19,20,5,0,2,2,20,21,5,0,2,1561,0.5302645708664193,0.4446577670023222
410000,34000,537838,1.9070324e-10,0.1875,22.40746,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5329955,0.0,110203.1,118604.86,3,16,19,6,3,6,3,19,22,6,4,7,1842,0.5326559719532887,0.7343524960325201
410000,110477,537838,2.314587e-10,0.5833333,5.321449,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4129487,0.0,160532.11,187126.78,7,12,16,9,3,1,8,14,17,9,3,1,1000,0.5040862544409346,0.3385347186408887
410000,110512,537838,2.4903252e-10,0.25,57.78781,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1818177,0.0,91044.35,120154.26,8,32,21,6,1,2,8,34,23,6,2,3,2477,0.5693988320755217,0.9359418299378042
410000,110511,537838,2.6565652e-10,0.31578946,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6138262,0.0,204454.73,140764.55,6,19,19,9,2,1,6,24,24,15,3,1,1502,0.49814630359844925,0.7652614860032682
410000,107006,537838,6.114102e-10,0.22222222,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5734944,0.0,96967.85,98391.55,4,18,18,7,0,0,4,20,23,7,0,0,1599,0.49558193489899405,0.6001006861634757
410000,108057,537838,2.4652527e-10,0.6111111,0.0,3.3320708,3.3320708,3.3320708,3.3320708,0.06060337,0.0,0.46582788,0.0,1.251234,0.0,0.011337086,0.0,2.180573,0.0,43375.676,33533.89,11,18,17,1,1,2,13,21,22,1,1,3,1577,0.5448443513054878,0.7092760943790248
410000,136754,537838,0.0,0.42857143,0.0,7.356505,1.4713011,1.9233187,3.8168004,0.063822515,0.0,0.50206435,0.12470413,2.365464,0.54687905,-0.06910711,-0.016201971,2.7802575,0.0,65160.49,70353.53,9,21,19,14,4,3,9,24,22,14,7,6,3137,0.4620724377839265,0.9737058126822006
